	Positive		Negative	Stock
0,0.0913242009132,0.0296803652968,0
1,0.598214285714,0.0758928571429,0
2,0.336363636364,0.0636363636364,1
4,0.397849462366,0.10752688172,1
5,0.235597189696,0.107728337237,0
6,0.355263157895,0.105263157895,0
8,0.218543046358,0.0529801324503,1
9,0.461150353179,0.126135216953,1
10,0.198156682028,0.0806451612903,1
11,0.508442776735,0.220637898687,0
12,0.455657492355,0.122324159021,1
13,0.166666666667,0.0246913580247,1
14,0.504159733777,0.116472545757,1
16,0.319241982507,0.218658892128,1
17,0.307317073171,0.121951219512,0
18,0.537197182292,0.0345341045759,1
19,0.298780487805,0.0426829268293,0
20,0.259615384615,0.173076923077,0
21,0.36303630363,0.029702970297,0
22,0.431818181818,0.128787878788,0
23,0.444444444444,0.122807017544,1
24,0.340163934426,0.194672131148,0
25,0.270552147239,0.134355828221,1
26,0.188888888889,0.0555555555556,1
27,0.412051125989,0.107729762629,1
28,0.191774033697,0.0460852329039,0
29,0.344827586207,0.0827586206897,1
30,0.290760869565,0.23097826087,1
31,0.230338824992,0.052844264843,1
33,0.347826086957,0.0652173913043,0
34,0.157221206581,0.142595978062,0
35,0.237762237762,0.048951048951,1
36,0.362031438936,0.0660217654172,1
37,0.274884535754,0.222009874184,1
39,0.131314467072,0.0559375826501,0
40,0.0514240506329,0.0284810126582,0
42,0.407453416149,0.110559006211,0
43,0.446521287643,0.129802699896,1
44,0.0983606557377,0.016393442623,0
45,0.482666666667,0.169333333333,1
46,0.262068965517,0.0344827586207,1
47,0.352195121951,0.117073170732,0
48,0.426356589147,0.0899224806202,0
49,0.283996299722,0.155411655874,0
50,0.410071942446,0.154676258993,1
51,0.159472966833,0.0363471149478,1
52,0.350533807829,0.0978647686833,1
53,0.483069977427,0.146726862302,1
54,0.3961352657,0.115942028986,1
56,0.102040816327,0.0204081632653,1
57,0.424242424242,0.111111111111,1
58,0.40625,0.138888888889,0
59,0.11484669177,0.0415545992469,0
61,0.336225596529,0.158351409978,0
62,0.330958036421,0.0855106888361,0
63,0.107732406603,0.0811251086012,1
64,0.0227272727273,0.00757575757576,0
65,0.444444444444,0.0617283950617,1
66,0.315789473684,0.0994152046784,0
67,0.359259259259,0.0888888888889,0
68,0.486622073579,0.184782608696,0
69,0.327868852459,0.114754098361,0
71,0.171468401487,0.0292750929368,1
73,0.14089347079,0.0257731958763,1
74,0.498187092096,0.0971718636693,1
75,0.246987951807,0.0722891566265,1
76,0.117540687161,0.0235081374322,1
77,0.322314049587,0.099173553719,0
78,0.357894736842,0.157894736842,0
79,0.307692307692,0.192307692308,1
80,0.305921052632,0.0888157894737,1
81,0.35,0.16,0
82,0.331707317073,0.164227642276,0
83,0.213483146067,0.0561797752809,1
84,0.337851929093,0.239833159541,1
85,0.352002280177,0.287872310104,1
86,0.378580323786,0.20298879203,0
